case:concept:name,concept:name,time:timestamp,org:resource,booking_period,desk,product,currency,counterparty_tier,notional_usd
BK-0075,Trade Captured,2026-01-23T12:00:00Z,trader_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Validate Economics,2026-01-23T12:10:00Z,ops_analyst_03,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Enrich Counterparty,2026-01-23T12:20:00Z,static_data_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Compliance Check,2026-01-23T12:37:00Z,compliance_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Credit Check,2026-01-23T12:47:00Z,credit_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Confirm Booking,2026-01-23T13:03:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Post to Ledger,2026-01-23T13:13:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0075,Booking Complete,2026-01-23T13:16:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,10341000.0
BK-0076,Trade Captured,2026-01-23T14:00:00Z,trader_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Validate Economics,2026-01-23T14:16:00Z,ops_analyst_02,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Enrich Counterparty,2026-01-23T14:25:00Z,static_data_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Compliance Check,2026-01-23T14:51:00Z,compliance_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Credit Check,2026-01-23T15:15:00Z,credit_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Confirm Booking,2026-01-23T15:30:00Z,confirmations_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Post to Ledger,2026-01-23T15:42:00Z,ledger_bot_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0076,Booking Complete,2026-01-23T15:44:00Z,workflow_bot_01,baseline,FX,FX Forward,GBP,Tier 2,34612000.0
BK-0077,Trade Captured,2026-01-26T08:00:00Z,trader_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Validate Economics,2026-01-26T08:10:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Enrich Counterparty,2026-01-26T08:18:00Z,static_data_02,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Compliance Check,2026-01-26T08:34:00Z,compliance_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Credit Check,2026-01-26T08:52:00Z,credit_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Confirm Booking,2026-01-26T09:11:00Z,confirmations_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Post to Ledger,2026-01-26T09:18:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0077,Booking Complete,2026-01-26T09:19:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,20241000.0
BK-0078,Trade Captured,2026-01-26T10:00:00Z,trader_03,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Validate Economics,2026-01-26T10:17:00Z,ops_analyst_03,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Enrich Counterparty,2026-01-26T10:28:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Compliance Check,2026-01-26T10:40:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Credit Check,2026-01-26T10:56:00Z,credit_01,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Confirm Booking,2026-01-26T11:13:00Z,confirmations_01,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Post to Ledger,2026-01-26T11:22:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0078,Booking Complete,2026-01-26T11:26:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 2,8917000.0
BK-0079,Trade Captured,2026-01-26T12:00:00Z,trader_03,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Validate Economics,2026-01-26T12:12:00Z,ops_analyst_02,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Enrich Counterparty,2026-01-26T12:24:00Z,static_data_01,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Compliance Check,2026-01-26T12:47:00Z,compliance_01,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Credit Check,2026-01-26T13:07:00Z,credit_01,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Confirm Booking,2026-01-26T13:39:00Z,confirmations_02,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Post to Ledger,2026-01-26T13:46:00Z,ledger_bot_01,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0079,Booking Complete,2026-01-26T13:50:00Z,workflow_bot_01,baseline,FX,FX Forward,JPY,Tier 1,23321000.0
BK-0080,Trade Captured,2026-01-26T14:00:00Z,trader_01,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Validate Economics,2026-01-26T14:18:00Z,ops_analyst_02,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Enrich Counterparty,2026-01-26T14:26:00Z,static_data_01,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Compliance Check,2026-01-26T14:38:00Z,compliance_02,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Credit Check,2026-01-26T14:50:00Z,credit_02,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Confirm Booking,2026-01-26T15:10:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Post to Ledger,2026-01-26T15:23:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0080,Booking Complete,2026-01-26T15:26:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,JPY,Tier 3,19217000.0
BK-0081,Trade Captured,2026-01-26T08:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Validate Economics,2026-01-26T08:09:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Enrich Counterparty,2026-01-26T08:21:00Z,static_data_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Compliance Check,2026-01-26T08:39:00Z,compliance_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Credit Check,2026-01-26T09:01:00Z,credit_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Confirm Booking,2026-01-26T09:19:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Post to Ledger,2026-01-26T09:28:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0081,Booking Complete,2026-01-26T09:31:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,15629000.0
BK-0082,Trade Captured,2026-01-26T10:00:00Z,trader_02,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Validate Economics,2026-01-26T10:07:00Z,ops_analyst_03,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Amend Booking,2026-01-26T10:17:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Validate Economics,2026-01-26T10:29:00Z,ops_analyst_02,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Enrich Counterparty,2026-01-26T10:40:00Z,static_data_02,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Compliance Check,2026-01-26T10:55:00Z,compliance_01,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Credit Check,2026-01-26T11:20:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Confirm Booking,2026-01-26T11:41:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Post to Ledger,2026-01-26T11:48:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0082,Booking Complete,2026-01-26T11:51:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 2,28711000.0
BK-0083,Trade Captured,2026-01-26T12:00:00Z,trader_03,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Validate Economics,2026-01-26T12:09:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Enrich Counterparty,2026-01-26T12:19:00Z,static_data_02,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Compliance Check,2026-01-26T12:26:00Z,compliance_01,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Credit Check,2026-01-26T12:43:00Z,credit_02,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Confirm Booking,2026-01-26T13:02:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Post to Ledger,2026-01-26T13:06:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0083,Booking Complete,2026-01-26T13:08:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 3,6704000.0
BK-0084,Trade Captured,2026-01-26T14:00:00Z,trader_01,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Validate Economics,2026-01-26T14:13:00Z,ops_analyst_03,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Enrich Counterparty,2026-01-26T14:25:00Z,static_data_02,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Compliance Check,2026-01-26T14:39:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Credit Check,2026-01-26T14:55:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Confirm Booking,2026-01-26T15:23:00Z,confirmations_01,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Post to Ledger,2026-01-26T15:29:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0084,Booking Complete,2026-01-26T15:32:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,9020000.0
BK-0085,Trade Captured,2026-01-26T08:00:00Z,trader_03,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Validate Economics,2026-01-26T08:12:00Z,ops_analyst_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Enrich Counterparty,2026-01-26T08:24:00Z,static_data_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Compliance Check,2026-01-26T08:35:00Z,compliance_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Credit Check,2026-01-26T08:53:00Z,credit_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Confirm Booking,2026-01-26T09:15:00Z,confirmations_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Post to Ledger,2026-01-26T09:28:00Z,ledger_bot_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0085,Booking Complete,2026-01-26T09:31:00Z,workflow_bot_01,baseline,FX,FX Forward,EUR,Tier 1,45154000.0
BK-0086,Trade Captured,2026-01-26T10:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Validate Economics,2026-01-26T10:10:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Enrich Counterparty,2026-01-26T10:17:00Z,static_data_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Compliance Check,2026-01-26T10:33:00Z,compliance_02,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Credit Check,2026-01-26T10:44:00Z,credit_02,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Confirm Booking,2026-01-26T11:03:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Post to Ledger,2026-01-26T11:10:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0086,Booking Complete,2026-01-26T11:14:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 2,12014000.0
BK-0087,Trade Captured,2026-01-26T12:00:00Z,trader_03,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Validate Economics,2026-01-26T12:10:00Z,ops_analyst_02,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Enrich Counterparty,2026-01-26T12:19:00Z,static_data_02,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Compliance Check,2026-01-26T12:32:00Z,compliance_01,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Credit Check,2026-01-26T12:50:00Z,credit_01,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Supervisor Approval,2026-01-26T13:35:00Z,supervisor_02,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Confirm Booking,2026-01-26T13:53:00Z,confirmations_02,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Post to Ledger,2026-01-26T13:59:00Z,ledger_bot_01,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0087,Booking Complete,2026-01-26T14:03:00Z,workflow_bot_01,baseline,Equities,Equity Option,USD,Tier 1,91763000.0
BK-0088,Trade Captured,2026-01-26T14:00:00Z,trader_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Validate Economics,2026-01-26T14:08:00Z,ops_analyst_02,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Enrich Counterparty,2026-01-26T14:19:00Z,static_data_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Compliance Check,2026-01-26T14:37:00Z,compliance_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Credit Check,2026-01-26T14:52:00Z,credit_02,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Confirm Booking,2026-01-26T15:22:00Z,confirmations_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Post to Ledger,2026-01-26T15:26:00Z,ledger_bot_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0088,Booking Complete,2026-01-26T15:29:00Z,workflow_bot_01,baseline,Equities,Equity Option,EUR,Tier 2,40704000.0
BK-0089,Trade Captured,2026-01-27T08:00:00Z,trader_03,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Validate Economics,2026-01-27T08:13:00Z,ops_analyst_03,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Amend Booking,2026-01-27T08:28:00Z,ops_analyst_02,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Validate Economics,2026-01-27T08:46:00Z,ops_analyst_01,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Enrich Counterparty,2026-01-27T08:57:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Compliance Check,2026-01-27T09:06:00Z,compliance_01,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Credit Check,2026-01-27T09:23:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Supervisor Approval,2026-01-27T09:56:00Z,supervisor_02,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Confirm Booking,2026-01-27T10:09:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Post to Ledger,2026-01-27T10:20:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0089,Booking Complete,2026-01-27T10:23:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,55760000.0
BK-0090,Trade Captured,2026-01-27T10:00:00Z,trader_01,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Validate Economics,2026-01-27T10:12:00Z,ops_analyst_02,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Enrich Counterparty,2026-01-27T10:24:00Z,static_data_02,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Compliance Check,2026-01-27T10:52:00Z,compliance_02,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Credit Check,2026-01-27T11:01:00Z,credit_02,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Confirm Booking,2026-01-27T11:30:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Post to Ledger,2026-01-27T11:36:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0090,Booking Complete,2026-01-27T11:42:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 1,36800000.0
BK-0091,Trade Captured,2026-01-27T12:00:00Z,trader_02,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Validate Economics,2026-01-27T12:18:00Z,ops_analyst_01,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Enrich Counterparty,2026-01-27T12:29:00Z,static_data_01,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Compliance Check,2026-01-27T12:48:00Z,compliance_02,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Credit Check,2026-01-27T13:06:00Z,credit_02,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Confirm Booking,2026-01-27T13:31:00Z,confirmations_02,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Post to Ledger,2026-01-27T13:38:00Z,ledger_bot_01,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0091,Booking Complete,2026-01-27T13:40:00Z,workflow_bot_01,baseline,FX,FX Forward,JPY,Tier 1,18570000.0
BK-0092,Trade Captured,2026-01-27T14:00:00Z,trader_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Validate Economics,2026-01-27T14:08:00Z,ops_analyst_03,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Enrich Counterparty,2026-01-27T14:22:00Z,static_data_02,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Compliance Check,2026-01-27T14:39:00Z,compliance_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Credit Check,2026-01-27T14:48:00Z,credit_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Confirm Booking,2026-01-27T15:07:00Z,confirmations_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Post to Ledger,2026-01-27T15:16:00Z,ledger_bot_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0092,Booking Complete,2026-01-27T15:22:00Z,workflow_bot_01,baseline,FX,FX Forward,EUR,Tier 1,20530000.0
BK-0093,Trade Captured,2026-01-28T08:00:00Z,trader_03,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Validate Economics,2026-01-28T08:11:00Z,ops_analyst_02,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Enrich Counterparty,2026-01-28T08:26:00Z,static_data_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Compliance Check,2026-01-28T08:55:00Z,compliance_02,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Credit Check,2026-01-28T09:09:00Z,credit_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Confirm Booking,2026-01-28T09:31:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Post to Ledger,2026-01-28T09:41:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0093,Booking Complete,2026-01-28T09:43:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,GBP,Tier 1,17121000.0
BK-0094,Trade Captured,2026-01-28T10:00:00Z,trader_02,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Validate Economics,2026-01-28T10:08:00Z,ops_analyst_02,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Enrich Counterparty,2026-01-28T10:14:00Z,static_data_01,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Compliance Check,2026-01-28T10:35:00Z,compliance_01,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Credit Check,2026-01-28T10:49:00Z,credit_01,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Confirm Booking,2026-01-28T11:08:00Z,confirmations_02,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Post to Ledger,2026-01-28T11:16:00Z,ledger_bot_01,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0094,Booking Complete,2026-01-28T11:21:00Z,workflow_bot_01,baseline,FX,FX Forward,USD,Tier 2,22526000.0
BK-0095,Trade Captured,2026-01-28T12:00:00Z,trader_01,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Validate Economics,2026-01-28T12:13:00Z,ops_analyst_03,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Enrich Counterparty,2026-01-28T12:25:00Z,static_data_02,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Compliance Check,2026-01-28T12:44:00Z,compliance_01,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Credit Check,2026-01-28T12:54:00Z,credit_02,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Confirm Booking,2026-01-28T13:15:00Z,confirmations_01,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Post to Ledger,2026-01-28T13:22:00Z,ledger_bot_01,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0095,Booking Complete,2026-01-28T13:25:00Z,workflow_bot_01,baseline,Equities,Equity Option,USD,Tier 1,30630000.0
BK-0096,Trade Captured,2026-01-28T14:00:00Z,trader_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Validate Economics,2026-01-28T14:15:00Z,ops_analyst_03,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Enrich Counterparty,2026-01-28T14:22:00Z,static_data_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Compliance Check,2026-01-28T14:35:00Z,compliance_02,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Credit Check,2026-01-28T14:55:00Z,credit_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Confirm Booking,2026-01-28T15:14:00Z,confirmations_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Post to Ledger,2026-01-28T15:23:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0096,Booking Complete,2026-01-28T15:25:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,EUR,Tier 1,9550000.0
BK-0097,Trade Captured,2026-01-29T08:00:00Z,trader_03,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Validate Economics,2026-01-29T08:07:00Z,ops_analyst_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Enrich Counterparty,2026-01-29T08:13:00Z,static_data_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Compliance Check,2026-01-29T08:25:00Z,compliance_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Credit Check,2026-01-29T08:45:00Z,credit_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Confirm Booking,2026-01-29T08:57:00Z,confirmations_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Post to Ledger,2026-01-29T09:03:00Z,ledger_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0097,Booking Complete,2026-01-29T09:04:00Z,workflow_bot_01,baseline,Rates,Interest Rate Swap,USD,Tier 1,22998000.0
BK-0098,Trade Captured,2026-01-29T10:00:00Z,trader_03,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Validate Economics,2026-01-29T10:07:00Z,ops_analyst_01,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Amend Booking,2026-01-29T10:28:00Z,ops_analyst_02,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Validate Economics,2026-01-29T10:41:00Z,ops_analyst_02,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Enrich Counterparty,2026-01-29T10:54:00Z,static_data_02,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Compliance Check,2026-01-29T11:20:00Z,compliance_02,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Credit Check,2026-01-29T11:31:00Z,credit_01,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Confirm Booking,2026-01-29T11:43:00Z,confirmations_02,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Post to Ledger,2026-01-29T11:49:00Z,ledger_bot_01,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0098,Booking Complete,2026-01-29T11:54:00Z,workflow_bot_01,baseline,Equities,Equity Option,JPY,Tier 2,49090000.0
BK-0099,Trade Captured,2026-01-29T12:00:00Z,trader_02,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Validate Economics,2026-01-29T12:07:00Z,ops_analyst_03,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Enrich Counterparty,2026-01-29T12:15:00Z,static_data_02,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Compliance Check,2026-01-29T12:32:00Z,compliance_01,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Credit Check,2026-01-29T12:41:00Z,credit_02,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Confirm Booking,2026-01-29T12:58:00Z,confirmations_01,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Post to Ledger,2026-01-29T13:05:00Z,ledger_bot_01,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0099,Booking Complete,2026-01-29T13:07:00Z,workflow_bot_01,baseline,Equities,Equity Option,USD,Tier 1,20202000.0
BK-0100,Trade Captured,2026-01-29T14:00:00Z,trader_03,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Validate Economics,2026-01-29T14:12:00Z,ops_analyst_03,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
BK-0100,Enrich Counterparty,2026-01-29T14:20:00Z,static_data_02,baseline,Rates,Interest Rate Swap,USD,Tier 1,40098000.0
